window_index,source_midpoint_mbase,geco22_bpb,geco21_bpb,megabyte1_bpb,nc_prefix_bpb,nc_prefix_current_bpb
365,6.798093000,1.921915650,1.949577888,1.936547875,1.961491903,1.902888914
366,6.801165000,1.794172590,1.820534969,1.941328963,1.949421883,1.793030744
367,6.804237000,1.881916026,1.916862408,1.931501547,1.949371656,1.796779608
368,6.807309000,1.881781936,1.903916508,1.916749756,1.969702403,1.904384732
369,6.810381000,1.853191147,1.896065503,1.884110928,1.918034236,1.869275798
370,6.813453000,1.921424150,1.932881117,1.802843591,1.959646543,1.884868821
371,6.816525000,1.845350410,1.878480275,1.934607903,1.967405637,1.861339873
372,6.819597000,1.716001257,1.751121104,1.937788844,1.976861636,1.748652880
373,6.822669000,1.844204525,1.876848658,1.913429439,1.939705531,1.828356899
374,6.825741000,1.798986693,1.863666991,1.915699800,1.950611432,1.784839186
375,6.828813000,1.942192833,1.943260372,1.920956413,1.964687665,1.933650057
376,6.831885000,1.748867561,1.934225857,1.855926871,1.945625941,1.749458561
377,6.834957000,1.820197970,1.853740613,1.859807998,1.937866211,1.811890384
378,6.838029000,1.950274944,1.959166924,1.912195444,1.949149450,1.954339743
379,6.841101000,1.945019960,1.955428759,1.896211684,1.956204414,1.948667844
380,6.844173000,1.629611045,1.665292988,1.896359781,1.929533005,1.604240430
381,6.847245000,1.834188854,1.903177182,1.920776765,1.937280337,1.829635824
382,6.850317000,1.823733255,1.866548061,1.924919526,1.927745660,1.823457107
383,6.853389000,1.426751181,1.664643725,1.824431156,1.879127185,1.367081029
384,6.856461000,1.878239224,1.908351084,1.846104046,1.946824392,1.857257903
385,6.859533000,1.906178097,1.911776255,1.916459243,1.945221265,1.893221135
386,6.862605000,1.836811736,1.873513301,1.807943513,1.901128451,1.765142649
387,6.865677000,1.875663924,1.912313531,1.931285222,1.942511559,1.193125596
388,6.868749000,1.918949922,1.943819225,1.918223600,1.971279144,1.892863750
389,6.871821000,1.898877958,1.920567592,1.933510502,1.965123812,1.864051759
390,6.874893000,1.880705764,1.879570683,1.929445823,1.960994085,1.859609644
391,6.877965000,1.886193534,1.905076981,1.874325593,1.950448990,1.849183480
392,6.881037000,1.745206922,1.856156046,1.882685423,1.949040095,1.784289832
393,6.884109000,1.940669020,1.942662477,1.893207153,1.961904526,1.940630913
394,6.887181000,1.706214060,1.823828598,1.844661256,1.911309878,1.679009666
395,6.890253000,1.945820967,1.955931028,1.888016085,1.960210800,1.953936021
396,6.893325000,1.953807275,1.961529334,1.911415895,1.947006226,1.956479549
397,6.896397000,1.939359764,1.951103449,1.901836908,1.965953191,1.943921824
398,6.899469000,1.956641674,1.961290836,1.880967089,1.951489766,1.954697053
399,6.902541000,1.948795954,1.962545792,1.903139532,1.970343590,1.952698390
400,6.905613000,1.831189483,1.945759296,1.901183923,1.935274442,1.914674540
401,6.908685000,1.962749481,1.967960676,1.909940004,1.963368098,1.965597630
402,6.911757000,1.916737636,1.934775114,1.853519241,1.947936376,1.840839624
403,6.914829000,1.742613941,1.792022904,1.850446135,1.935961246,1.839177877
404,6.917901000,1.839230975,1.882150869,1.881330962,1.925086816,1.791238109
405,6.920973000,1.920224349,1.915537755,1.854143004,1.963405609,1.915783028
406,6.924045000,1.812737341,1.890142520,1.841761897,1.960570971,1.466433028
407,6.927117000,0.788885886,0.811599245,1.931088448,1.966726621,0.368412182
408,6.930189000,0.405698587,0.555131555,1.753399692,1.991584778,0.301523276
409,6.933261000,0.600050643,0.830869993,1.747746814,1.973441442,0.288289227
410,6.936333000,0.891718763,0.811205516,1.864558260,1.981001536,0.497671511
411,6.939405000,1.478274383,1.474936937,1.871512810,1.928946177,1.462969994
412,6.942477000,1.608424917,1.820812692,1.878129562,1.952699979,1.558396014
413,6.945549000,1.650846742,1.725838711,1.945586205,1.945029577,1.670997985
414,6.948621000,1.653024644,1.739146233,1.919023037,1.921691577,1.652314154
415,6.951693000,1.403608538,1.575386008,1.791694403,1.885464668,1.440255731
416,6.954765000,1.442315770,1.447397451,1.924439748,1.963468234,1.332852301
417,6.957837000,1.843872289,1.879817784,1.806718469,1.941699346,1.822035437
418,6.960909000,1.748044570,1.815627714,1.901957750,1.922085762,1.741435438
419,6.963981000,1.558367843,1.616539260,1.943460782,1.939512571,1.607751846
420,6.967053000,1.912941992,1.927706321,1.853243629,1.937773069,1.925513029
421,6.970125000,1.962717374,1.968145927,1.872776590,1.962957700,1.968040387
422,6.973197000,1.955653826,1.963793755,1.905127207,1.956844330,1.962853273
423,6.976269000,1.509512037,1.585104843,1.884870768,1.926997821,1.496832709
424,6.979341000,1.903094729,1.922300061,1.891588688,1.952344894,1.910802022
425,6.982413000,1.823524634,1.909083029,1.906299512,1.957662582,1.921061297
426,6.985485000,1.828738871,1.840828761,1.907077233,1.922806422,1.804275294
427,6.988557000,1.883343925,1.922447125,1.936870734,1.969864209,1.933389614
428,6.991629000,1.910315871,1.927198052,1.770039737,1.976225853,1.713104665
429,6.994701000,1.848316486,1.863017768,1.944601059,1.946675301,1.861269099
430,6.997773000,1.768881619,1.827047418,1.868190358,1.918910027,1.792579149
431,7.000845000,1.879726350,1.881672124,1.884577513,1.934705893,1.864273270
432,7.003917000,1.834890296,1.868757670,1.948075533,1.946056366,1.836461358
433,7.006989000,1.722973434,1.789277136,1.879166285,1.937399546,1.627525672
434,7.010061000,1.858765334,1.902185361,1.828420639,1.941691081,1.879681771
435,7.013133000,1.847072107,1.883199076,1.906921685,1.936092377,1.845991368
436,7.016205000,1.877248198,1.887254516,1.903945128,1.943595568,1.928847194
437,7.019277000,1.924097558,1.931188524,1.879486859,1.951512973,1.930220465
438,7.022349000,1.755422533,1.791764677,1.899955432,1.950599670,1.775128377
439,7.025421000,1.955719948,1.962443829,1.916911920,1.953003248,1.956885497
440,7.028493000,1.963220914,1.967534383,1.936000188,1.958069801,1.964298169
441,7.031565000,1.875158419,1.924359997,1.932003498,1.941445033,1.881677359
442,7.034637000,1.863777747,1.901180675,1.917046706,1.933461348,1.848358721
443,7.037709000,1.866618435,1.883848409,1.773631508,1.918022474,1.870575408
444,7.040781000,1.953243335,1.966051102,1.913887938,1.958776156,1.961330334
445,7.043853000,1.926020205,1.944406907,1.909579357,1.949252446,1.935318510
446,7.046925000,1.915850172,1.933193366,1.847571333,1.952506701,1.744886021
447,7.049997000,1.789850836,1.817478160,1.853653649,1.953120232,1.618183484
448,7.053069000,1.614665707,1.643759310,1.832691212,1.944259008,1.862834404
449,7.056141000,1.570081224,1.635214736,1.769544154,1.923386574,1.636599119
450,7.059213000,1.772730390,1.779197449,1.849976790,1.926592509,1.724860072
451,7.062285000,1.813942378,1.814247429,1.807905296,1.930318515,1.853564968
452,7.065357000,1.911959310,1.921036045,1.877346764,1.932266235,1.912082831
453,7.068429000,1.745984584,1.826688866,1.911283096,1.932470957,1.661900195
454,7.071501000,1.733456274,1.674379925,1.832536499,1.958405177,1.774664462
455,7.074573000,1.868993640,1.938071489,1.859911064,1.960997264,1.857912938
456,7.077645000,1.430704946,1.571840852,1.813037515,1.915032387,1.126351481
457,7.080717000,1.899016470,1.931237280,1.746532713,1.960826556,1.901500265
458,7.083789000,1.637674361,1.651468337,1.785735584,1.966112137,1.741934856
459,7.086861000,1.956765970,1.963614623,1.911105792,1.955779711,1.956327359
460,7.089933000,1.670536339,1.731267755,1.844465415,1.920289040,1.660330678
461,7.093005000,1.921216806,1.937871854,1.767061566,1.964883804,1.931322893
462,7.096077000,1.823516355,1.859997461,1.856722593,1.943381945,1.860485728
463,7.099149000,1.859428763,1.923080802,1.817660436,1.960803668,1.873050620
464,7.102221000,1.863109415,1.900979122,1.849752029,1.936099688,1.839400242
465,7.105293000,1.972733339,1.978553931,1.912642558,1.973393122,1.974384308
466,7.108365000,1.880449578,1.890236398,1.892826994,1.930081685,1.880651270
467,7.111437000,1.859742075,1.865630796,1.897005598,1.934496880,1.870722363
468,7.114509000,1.613410061,1.644849062,1.915034135,1.950441678,1.643577586
469,7.117581000,1.915374517,1.930725286,1.903527498,1.927930514,1.905851801
470,7.120653000,1.964656194,1.967654228,1.888924201,1.965565364,1.941065192
471,7.123725000,1.850281561,1.957768440,1.909377416,1.946894010,1.792029917
472,7.126797000,1.941280444,1.948091427,1.847564499,1.956021945,1.940448205
473,7.129869000,1.937024991,1.945808093,1.894512057,1.951585770,1.942897717
474,7.132941000,1.916003178,1.916355928,1.907463868,1.942688942,1.900122948
475,7.136013000,1.893628284,1.914043287,1.875755707,1.953703880,1.888918976
476,7.139085000,1.776886980,1.818961183,1.898596446,1.922655106,1.753858308
477,7.142157000,1.760345367,1.835721811,1.884072820,1.910350482,1.763886380
478,7.145229000,1.662695979,1.713902960,1.878425797,1.914779027,1.642970582
479,7.148301000,1.892442226,1.902292232,1.842446372,1.908596675,1.889885356
480,7.151373000,1.899701357,1.934035977,1.904837191,1.931655566,1.910308639
481,7.154445000,1.960044583,1.964573224,1.924709618,1.971664429,1.958275954
482,7.157517000,1.917464852,1.928064823,1.849675179,1.943641663,1.916607300
483,7.160589000,1.935694814,1.939385215,1.845681151,1.960560481,1.942840079
484,7.163661000,1.967166503,1.972610792,1.933010737,1.967027028,1.972749233
485,7.166733000,1.899078051,1.902723591,1.907818725,1.957088470,1.899126152
486,7.169805000,1.940703630,1.943961541,1.905796965,1.939393997,1.938337962
487,7.172877000,1.867184264,1.877307991,1.878513237,1.940990766,1.868173617
488,7.175949000,1.895566146,1.904816429,1.849807541,1.941994031,1.902250667
489,7.179021000,1.907080114,1.905695856,1.834178805,1.951332410,1.912295411
490,7.182093000,1.878834248,1.889769554,1.741334756,1.954602877,1.891295671
491,7.185165000,1.791467587,1.791696032,1.827380975,1.934113503,1.791461130
492,7.188237000,0.981749558,1.213565807,1.833660622,1.878992399,1.152202203
493,7.191309000,1.520576055,1.645414347,1.811378082,1.868511200,1.597826888
494,7.194381000,1.858892858,1.888164282,1.922178030,1.958869298,1.756360988
495,7.197453000,1.577922756,1.894920180,1.906460365,1.949645678,1.746026650
496,7.200525000,1.757156320,1.779602359,1.901691278,1.948165576,1.639851262
497,7.203597000,1.441361547,1.437369287,1.911508044,1.959549904,1.427622259
498,7.206669000,1.853772938,1.848249594,1.865429401,1.935880979,1.841617405
499,7.209741000,1.900150100,1.895949205,1.866460589,2.024426460,1.903018395
500,7.212813000,1.873640982,1.937963694,1.851221206,1.984106382,1.816854844
501,7.215885000,1.731649121,1.778179203,1.857102931,1.921607018,1.749285643
502,7.218957000,1.595496424,1.926844001,1.880374948,1.938274384,1.867121041
503,7.222029000,1.843662818,1.888599664,1.853962789,1.924882253,1.884027839
504,7.225101000,1.736864331,1.779315824,1.882079244,1.919585864,1.721277412
505,7.228173000,1.923272943,1.935704509,1.955874284,1.966133753,1.863541265
506,7.231245000,1.859314377,1.889857461,1.875381778,1.930901845,1.669182395
507,7.234317000,1.878959159,1.890295188,1.872740070,1.920438131,1.882292966
508,7.237389000,1.754981359,1.824671845,1.912559668,1.934908390,1.749456530
509,7.240461000,1.831515988,1.903500895,1.909698804,1.950155258,1.818910107
510,7.243533000,1.820802843,1.848691265,1.851770043,1.930787404,1.515090647
511,7.246605000,1.809921741,1.828781178,1.890141937,1.922251860,1.850225528
512,7.249677000,1.895776312,1.911400000,1.830422799,1.929311434,1.897956133
513,7.252749000,1.935136954,1.947764635,1.906612555,1.943856557,1.945125898
514,7.255821000,1.781865497,1.935629209,1.922371109,1.948836962,1.789763545
515,7.258893000,1.776260902,1.842985074,1.800631384,1.926019986,1.828668242
516,7.261965000,1.795708393,1.803178231,1.876425415,1.949767749,1.796598643
517,7.265037000,1.888438130,1.910861492,1.893629511,1.947229703,1.900547743
518,7.268109000,1.948051532,1.954547723,1.917438030,1.948420207,1.952841520
519,7.271181000,1.929576397,1.950285435,1.909911474,1.943258921,1.943202058
520,7.274253000,1.825308119,1.843383377,1.861026784,1.931997617,1.853082731
521,7.277325000,1.893385013,1.902512670,1.838253359,1.943654378,1.898483008
522,7.280397000,1.719696820,1.762692442,1.837160091,1.924338977,1.725865036
523,7.283469000,1.787043765,1.859478439,1.905282651,1.930267970,1.730841763
524,7.286541000,1.855679559,1.885109295,1.931693991,1.953603427,1.866256317
525,7.289613000,1.949579239,1.952068488,1.904705485,1.953822136,1.955690463
526,7.292685000,1.824683388,1.829017858,1.926649173,1.958963394,1.880936762
527,7.295757000,1.733392149,1.773738007,1.862360905,1.939137141,1.787292947
528,7.298829000,1.476767093,1.818618000,1.853671044,1.927887599,1.441446833
529,7.301901000,1.891839842,1.873598655,1.866945684,1.954887708,1.933486462
530,7.304973000,1.397655234,1.436915321,1.958611170,1.938092550,1.256704818
531,7.308045000,1.893031915,1.901323597,1.738743787,1.963924090,1.908986648
532,7.311117000,1.878141324,1.891142805,1.895523310,1.928581874,1.881879275
533,7.314189000,1.757871864,1.853678852,1.945277929,1.947229385,1.724615991
534,7.317261000,1.904908915,1.918980231,1.913987597,1.936029116,1.924162070
535,7.320333000,1.757893465,1.803320030,1.882997831,1.906098048,1.764564663
536,7.323405000,1.889221708,1.915862163,1.875807405,1.936252276,1.889051040
537,7.326477000,1.952599049,1.954445998,1.908266822,1.948944092,1.956304789
538,7.329549000,1.969352722,1.971605937,1.921834310,1.966669401,1.972340584
539,7.332621000,1.908458151,1.924353838,1.901887953,1.952222824,1.903649720
540,7.335693000,1.963945548,1.967036883,1.892738342,1.961638769,1.965821505
541,7.338765000,1.807330921,1.816782857,1.861562192,1.936523120,1.817701536
542,7.341837000,1.959235032,1.963354429,1.902957598,1.959219615,1.951910853
543,7.344909000,1.908323467,1.914496422,1.833781381,1.962520281,1.925373038
544,7.347981000,1.859958204,1.873591349,1.879701396,1.943381310,1.882216354
545,7.351053000,1.971120675,1.973277887,1.935473919,1.972050349,1.975624243
546,7.354125000,1.945118109,1.951191743,1.908538024,1.939893087,1.948911349
547,7.357197000,1.880138298,1.919205447,1.874555310,1.963918686,1.850430682
548,7.360269000,1.889939050,1.902896186,1.865081171,1.914603233,1.892076135
549,7.363341000,1.872920056,1.878729781,1.801818103,1.902242025,1.869923552
550,7.366413000,1.931363861,1.941874345,1.902759234,1.939294815,1.936342478
551,7.369485000,1.955260913,1.962275028,1.927259445,1.958452225,1.472323080
552,7.372557000,1.935030858,1.993479967,1.903062612,2.010868708,1.905450945
553,7.375629000,1.893759569,1.978786985,1.897278517,2.005147934,1.951474984
554,7.378701000,1.831524332,1.837697188,1.884466489,1.954967181,1.830401162
555,7.381773000,1.550765758,1.666496818,1.886850158,1.919458389,1.539349556
556,7.384845000,1.945179582,1.951223612,1.914913575,1.956357002,1.944249590
557,7.387917000,1.498233269,1.515387158,1.950382312,1.951335589,1.512815709
558,7.390989000,0.870579302,0.841124813,1.882780910,1.945597331,1.376299530
559,7.394061000,1.598225874,1.656260918,1.906961441,1.935013453,1.630123983
560,7.397133000,1.724468199,1.779541671,1.872815967,1.953405062,1.740886241
561,7.400205000,1.791982035,1.822712759,1.863233844,1.947556814,1.836327585
562,7.403277000,1.809856499,1.901519994,1.852264941,1.965352058,1.937606235
563,7.406349000,1.323137035,1.315040698,1.918486118,1.950258891,1.599430641
564,7.409421000,1.572473447,1.689075112,1.845743259,1.916573524,1.681574871
565,7.412493000,1.797520121,1.821997722,1.897923072,1.923419317,1.827630897
566,7.415565000,1.614319998,1.662924955,1.930148522,1.946923574,1.599963826
567,7.418637000,1.894281387,1.921826144,1.909282366,1.937166850,1.911452532
568,7.421709000,1.923784594,1.928983092,1.916522264,1.962174098,1.927784185
569,7.424781000,1.855017158,1.882871489,1.880716761,1.942240715,1.865215763
570,7.427853000,1.753083174,1.843144526,1.793195506,1.944670041,1.741316075
571,7.430925000,1.890913958,1.915360093,1.824120154,1.958089511,1.884526469
572,7.433997000,1.685311710,1.779447506,1.890663614,1.943902969,1.776511955
573,7.437069000,1.838966861,1.860921721,1.832180480,1.929572423,1.847046276
574,7.440141000,1.962957382,1.971209049,1.921541055,1.960368474,1.969121138
575,7.443213000,1.934530477,1.941522360,1.879756351,1.947333336,1.934317986
576,7.446285000,1.903860788,1.913637380,1.871510625,1.921293259,1.909277995
577,7.449357000,1.934535742,1.943602204,1.928825935,1.958338102,1.933069989
578,7.452429000,1.891574780,1.908003410,1.865891198,1.942644437,1.868833065
579,7.455501000,1.926387727,1.933800697,1.881438931,1.945902824,1.920467337
580,7.458573000,1.884759347,1.893127938,1.860372514,1.924861590,1.897185306
581,7.461645000,1.948885441,1.954169750,1.904428879,1.945631345,1.952670972
582,7.464717000,1.867826492,1.905628890,1.910462538,1.956115087,1.848666598
583,7.467789000,1.734644433,1.941661795,1.918924093,1.944939613,1.936788003
584,7.470861000,1.843749963,1.915548275,1.905908724,1.959877650,1.882814194
